symbol,price,size,time
VVNT,3.99,5,1657830145662
BYRE,23.54,1,1655149571235
JGGC,9.87,49,1656439027668
DJPY,21.75,300,1594307862342
KNSA,11.14,100,1657828797138
IMPX+,0.32,100,1657827235095
FATP,9.92,100,1657301671269
CIIGW,0.12,100,1657298279637
EEX,3.51,100,1657828652204
GHACU,9.85,78,1657553690764
SOJD,21.815,100,1657810654052
EVGR,9.96,2,1655141120716
FEYE,17.27,100,1633377599559
EUFN,14.525,60,1657828530684
LVOX,1.51,99,1657828779783
BACA+,0.11,100,1657298279636
DSUM,22.19,100,1550679386805
NGHC,34.16,92,1609448395086
HITI,2.18,100,1657828589023
NEWTL,25.29,72,1655322653516
CCI-A,1467.545,42,1596225579477
DHX,4.875,100,1657828754370
DYHG,51.46,20,1614969650381
GOAC,9.99,100,1657822422213
ALL-A*,24.985,100,1578589202856
NXRT,58.5,51,1657828799904
VTAQW,0.13,100,1657298279470
DG,248.46,10,1657828798022
DHCAW,0.1102,100,1655231598161
AGYS,47.58,4,1657828798138
SWAV,199.52,2,1657828796185
FMBIP,26.36,100,1644953766170
SPRQ+,1.525,300,1625860533081
FELE,71.47,2,1657828795427
BPACW,0.1901,100,1655321348986
IPB,25.04,100,1655488219181
BCDAW,0.3303,100,1657824735568
VEACU,10.21,100,1547832670735
IHC,56.995,25,1644958794829
FLNT,1.315,1,1657828784385
NECB,11.96,47,1657826645618
VLY,10.14,39,1657828794210
CDX,22.67,12,1657742330713
DCGO,7.295,104,1657828799011
ATVI,76.24,200,1657828798360
BNDW,70.57,100,1657740456470
FLLV,43.39,100,1657818083265
LZ,9.85,73,1657828798125
BFS-E,21.83,42,1657733248083
LGCY,0.0418,300,1561665563621
BNRG,3.24,101,1657806392702
RICO,14.05,78,1656446387776
SQEW,27.83,100,1657826579353
BPMP,17.1,100,1649102395351
RRAC=,10.04,100,1655924319132
FEMA,21.94,3,1657723421418
GOGN,10.02,1,1655392932393
HMC,24.41,1,1657829703314
NX,22.46,100,1657828796553
PINK,24.99,67,1657214778479
KMLM,35.29,100,1657820324115
CLSN,2.025,48,1657828770995
LMRK,16.5,200,1640120004738
ROBT,36.26,100,1657819091534
IBDC,26.025,98,1585580491459
SMAPU,10.03,91,1657815995766
AFAQU,9.79,36,1652371239018
BFIN,9.27,40,1657826006167
BSMM,25.3,44,1657731424575
GNTX,27.46,100,1657828798846
MSEX,87.87,72,1657828774485
RTPZ+,1.595,100,1627918143627
CTA,29.65,100,1657824961731
FLFVU,10.01,1000,1657655205318
DOC,16.58,40,1657828797328
UHT,50.8,2,1657828795047
PHGE+,0.11,100,1651866785198
SEVN,10.715,20,1657821901151
AIU,1.33,100,1657551853892
MDH,9.8,200,1657650664751
IBTI,22.935,100,1657821942688
EPSN,5.64,100,1657825254239
EWI,22.01,100,1657828796865
UCC,24.37,8,1657825716908
CFVI,10.125,100,1657828766403
AWF,9.72,51,1657828691719
AMNA,30.62,1,1629379836157
USLM,105.52,2,1657828780410
WAFD,30.6,86,1657828796502
GCOW,29.29,1,1657811051313
BKC,20.82,17,1549396579904
KTN,27.87,100,1657562637990
EAGL,10.04,100,1552673301485
ECCC,23.53,50,1657645086197
PFO,9.69,100,1657828271918
SIXH,29.52,1,1657223206380
VMGA,9.98,100,1657298279807
ZS,145.95,100,1657828798164
ELAN,19.6,2,1657828796307
STT-D,24.82,100,1657815477745
FCO,5.28,100,1657819596815
KARO,20.45,20,1657812249343
ASAXU,9.78,85,1656346690806
TMUS,135.67,100,1657828799497
INOD,4.5,25,1657828540323
BDEC,30.54,100,1657826228923
AKRX,0.1651,810,1590782397879
KCNY,34.68,8,1617033495102
CSBR,7.79,100,1657655663298
UFAB,0.9953,100,1657828504701
CXW,10.72,77,1657828798057
GBRGW,0.081,100,1654096801334
AFGB,24.64,5,1657828214500
TUGCU,9.26,1,1651175852064
NSCO+,1.69,140,1615827287953
BHR-B,16.25,100,1657828702607
CHFS,5.36,100,1619454747232
UUU,3.19,100,1657805699508
MYJ,13.07,100,1649446333815
WNNR,9.99,100,1657814703390
KRC,50.46,30,1657828796995
FITB,32.21,200,1657828799683
XYNPW,0.164,100,1562334506099
OXBRW,0.2299,100,1657827017544
GCMG,6.88,1,1657828799695
FAS,58.23,100,1657828785060
FXCOR,0.1,100,1657294900157
LW,73.95,79,1657828790068
UTZ,14.88,7,1657828794239
EQOP,28.55,100,1609345075016
MJJ,69.95,35,1639586427525
AGGE,19.525,98,1579197043775
CLPT,12.55,9,1657828794442
SCE-C,23.98,1,1597844933526
MACC=,9.82,100,1657636181382
FOUR,31.26,75,1657828795944
ITOS,23.92,200,1657828796609
RWM,25.99,115,1657828414556
GRF,8.2,14,1657826827791
KTCC,4.39,2,1657557568306
CDNS,154.01,1,1657828796942
SPTL,33.255,21,1657828792813
CCTSW,0.1127,22,1651244738473
GOLF,45.41,5,1657828787543
NCPLW,0.494,600,1657828116474
CUI,0.878,100,1588257632564
SLN,11.55,50,1657828229995
SIRE,17.8,100,1657808467743
TSIBU,9.82,40,1657813245597
SWIR,26.09,6,1657832140778
LMRKN,25.41,100,1640025454187
GHY,11.11,71,1657828738749
AFSM,26.04,1,1648042780764
SUM,23.15,8,1657828799069
CRCM,14.995,500,1581368299309
GWX,28.18,32,1657828794239
CYBN,0.6055,41,1657828792109
CRHC=,10.095,205,1656525730219
SCUA,9.94,100,1656513465604
TOAC,10.07,1,1657569565254
DDOG,93.81,1,1657828798336
YJUN,17.1,100,1657812878424
XOP,113.24,100,1657829659703
TSPA,23.51,98,1653321968464
BFEB,28.9,100,1657741099853
AMAOU,10.12,1,1656509606083
IHG,54.885,29,1657828785000
VFQY,100.155,176,1657569585977
HMG,22.82,99,1643046978189
EQRR,42.74,100,1657805921754
GDXJ,30.015,200,1657828778800
PXJ,3.34,100,1657828239054
ENS,57.24,8,1657828795267
PCG-A,20.85,100,1657740830628
DFIS,20.08,4,1657828687694
WPCB+,0.1955,179,1657812836010
DTEC,32.88,143,1657821815102
IAS,9.4,1,1657828796542
PRTY,1.255,200,1657828789979
PBLA,1.17,30,1657828491952
SLQD,48.435,300,1657828785791
PSFM,21.96,100,1654022119158
OTECW,0.1005,100,1657223123929
JSYNW,0.135,100,1560971475648
FNLC,29.15,1,1657828755535
HCCOU,10.72,178,1603742365836
URBN,19.22,7,1657828796925
CNTQ,10.12,400,1657552110958
ZB-H,25.45,100,1577731812740
IDXX,366.16,3,1657828795263
VRCA,3.28,45,1657828788887
FLAU,25.23,75,1657306433786
SAMAW,0.2768,50,1657732302116
MHF,6.71,100,1657828137568
DLR-H*,24.99,100,1553889354011
ABBV,150.365,20,1657828796885
RDOG,43.13,60,1657552259229
VTEX,2.88,73,1657828794213
PCG-H,17.03,100,1657203073916
XTOC,20.96,3,1656618253253
QADB,87.51,50,1636055690166
ASYS,6.82,71,1657828794054
HBAN,11.88,46,1657828794070
RRTS^,0.0006,1855,1550169083356
NRT,11.97,25,1657827413848
RNRG,14.19,100,1657826306397
SHAP+,0.12,100,1657828484272
BNIXU,10.5,200,1635792229846
TWLO,81.14,2,1657828794245
BOUT,30.2,6,1657823165041
CBRE,74.9,80,1657828798073
HEFA,30.995,3,1657828770033
SVMK,21.56,96,1623700792600
TBSAU,9.81,200,1656443182908
GTN.A,14.55,100,1657137595500
MACAW,0.1043,100,1657654299092
CORN,23.9,250,1657830230680
ABR-D,20.96,100,1657728207078
GAA,26.12,100,1657820536980
QFTA+,0.0769,200,1657806676028
VOC,6.78,200,1657828794412
ROSS+,0.1187,200,1657807991210
JPM-F*,24.98,100,1582921354486
CSCO,42.33,500,1657828799933
TAOP,0.985,47,1657828796242
GYRO,12.505,4,1654540208635
DNUT,13.81,1,1657829230707
SASI,1.5,100,1657309861400
ABR-B,25.08,100,1623095898378
CBK,0.346,100,1555527612739
BITE=,9.84,100,1657824573820
EXR,167.51,1,1657828798012
DCP-B,23.14,10,1657814784997
GS-N,25.01,900,1620828583487
DLR-K,25.33,7,1657828488461
BLEUU,9.91,100,1657223984603
JWACR,0.1175,200,1656519926011
LMAO,10.19,188,1657735098404
DSS,0.358,8,1657729872485
SEDA=,9.78,100,1654610244552
UPWK,20.5,200,1657829021603
FOXW,10.62,300,1657553950330
VQS,1.47,100,1657742010376
PSTP,24.23,700,1657828773132
BOX,26.3,1,1657828799010
WFC-Q,23.87,324,1657823720579
EDBL,1.24,993,1657807604943
PKBK,20.55,1,1657828775653
EZPW,7.25,2,1657828795344
TNET,77.83,3,1657828792460
AXU,0.4121,100,1657828244723
WWW,20.18,1,1657828796645
TRST,30.38,33,1657828796250
MTACU,9.78,51,1657731356588
DK,21.9,1,1657828798401
NGC+,0.33,70,1655481537658
OSI=,9.82,100,1650391627794
CTXRW,0.1371,78,1654545579295
VHT,234.91,8,1657828791170
BLV,80.58,1,1657828596007
PFE#,35.25,100,1605557876709
ULE,10.12,100,1657829415684
JHD,9.87,1000,1574181722446
BOOT,65.28,100,1657828798154
TLK,26.25,1,1657829477530
TROW,111.61,4,1657828797873
PTVCA,22.96,2,1619453870886
ICMB,4.43,31,1657742390515
ENZ,2.31,100,1657805585333
EGHT,4.38,19,1657828796889
PAGP,9.95,116,1657828798082
AMRK,27.92,76,1657828789935
SAQNW,1.23,200,1602705290932
BEPC,35.515,74,1657828799726
CYXT,11.395,100,1657828797655
ARKK,43.2,500,1657829201845
BAC-A,25.0,17,1619118300220
AVDV,50.6,88,1657828408495
UFPT,75.15,2,1657828796868
UCON,24.43,100,1657826179437
IDLV,27.18,200,1657827336500
BKSY+,0.355,100,1657136285691
ASB-E,24.65,100,1657827195784
HHHHR,0.83,100,1588966398169
NLTX,1.05,90,1657828798473
LHX,221.99,2,1657828799993
PSA-R,18.48,57,1657827747830
VIIX,68.71,100,1593719937104
STPC=,10.26,2,1632934068669
AATC,5.32,100,1657548245654
PSB,187.08,1,1657828796641
FITBO,22.58,100,1657823997558
PRSC,156.03,100,1609966790536
WBND,20.94,100,1657826548930
TLTD,55.45,200,1657825899776
ROSEU,10.08,100,1657632607159
GEL,8.01,78,1657828791872
IHY,18.595,24,1657828638235
TMHC,26.04,5,1657828796713
DBRG-H,23.53,101,1657828699175
ECC,11.94,100,1657828207048
NEXA,5.15,21,1657828790050
IPHI,172.33,200,1618948799905
GANX,3.9,100,1657828375858
FSRVW,4.38,100,1623248448143
BKU,34.23,1,1657828798154
UAG,17.42,41,1607006016414
MGK,185.82,22,1657828740015
ALL-E,25.435,25,1567537862372
LIN,269.01,1,1657828798400
AFHBL,7.295,200,1571255776435
KEMX,23.68,14,1657132428986
MEN,12.07,100,1618493873370
STNG,33.99,100,1657828795609
ROCGU,10.02,10,1657569524090
TRITW,0.35,100,1641484670054
CTY,25.05,43,1607547380429
VIR,28.63,100,1657828799469
PMT-A,23.19,100,1657551675196
IRTC,137.31,32,1657828795248
ITHXW,0.3,2150,1656607430125
JLL,169.64,8,1657828794105
CFFVW,0.55,400,1643136117775
SB-D,25.325,15,1657562874310
TCACU,8.31,21,1654800127551
SRG,10.41,7,1657828770346
NUE,108.35,60,1657828796913
ORSN,8.09,80,1605644917077
VBB,12.07,100,1652375779934
ATXI,0.2663,1,1657824035408
BNDC,23.01,100,1657823795147
TCRD,3.61,100,1596225445534
BFT,15.07,100,1617134389494
LCYAU,12.8,400,1625858129740
FB,196.64,200,1654718399532
STT-E,25.375,100,1572985984465
WHG,12.15,1256,1657739893260
PYXS,2.8,25,1657828718414
CSGS,59.72,6,1657828799781
OXLCO,22.63,100,1657294258270
HEQ,12.53,22,1657816548012
DTD,56.75,100,1657820077491
SCR,35.53,72,1634587190223
VBTX,27.69,31,1657828798126
TRNS,51.74,3,1657828796028
CYD,8.57,1,1657742387499
NGCAW,1.61,400,1640807343926
EKAR,31.78,46,1657561226669
RBNC,35.395,6,1640984387466
PAYA,6.31,6,1657828795214
FGMC,9.95,100,1656519594650
NRZ-B,20.81,100,1657822898613
KWT,35.25,50,1657051120954
SPLB,24.365,400,1657828796671
DGRE,21.27,100,1657827392406
BNOV,28.91,100,1657730286415
XPP,28.58,50,1657815542469
TSRI,7.66,20,1657828351190
OIBR.C,0.8233,300,1635350128235
VCKAW,0.1799,100,1657742210246
LCAHU,9.81,85,1657742364135
TTSH,2.79,2,1657828795426
ACWF,30.85,100,1657742386628
REIT,25.99,100,1657115062303
BHBK,23.93,100,1553889592775
USB-H,19.43,45,1657828472941
SMMCW,4.6,100,1610485185798
NCR,27.55,2,1657828799536
ONCS,0.7521,100,1657809280533
AOSL,34.22,79,1657828797411
DRQ,23.23,3,1657828794153
PBY,25.25,100,1622731972070
ALTO,3.74,89,1657828798009
TMX,40.98,95,1657828795114
UNVR,23.33,91,1657828798078
SILX,2.0,173,1657816526745
SPXX,15.56,100,1657828242734
IYLD,19.57,2,1657742365724
MDCP,20.45,1,1657031568157
VEDU,1.23,100,1657828786195
MQY,12.88,200,1657817687196
LDHAU,9.82,100,1657565628319
AXGT,2.09,200,1605214648476
JJT,76.43,2,1657724704516
NZAC,26.11,95,1657742386235
PSA-C,24.99,196,1624994958572
NYMX,0.2131,100,1657828778202
ANZU,9.8,300,1657293699300
VALN,19.91,7,1657828751453
ZUO,8.595,141,1657828799763
XIN,0.792,100,1657732131015
TTE,46.43,20,1657828798145
WNEB,7.45,100,1657828794193
LEVB,6.14,100,1556648655019
GSAT,1.28,100,1657828773296
BFT=,16.895,100,1617129376167
KIM-I,25.26,100,1565898293877
EEMD,17.59,20,1657734616662
SGRP,1.17,100,1657817427977
JFKKW,1.54,100,1601407712926
ASPL+,2.27,100,1626204723675
RIV,13.895,100,1657824270571
TKKSR,0.345,6610,1582057413615
DMS,1.15,1,1657827922215
IVZ,15.655,100,1657828796661
DGRS,39.11,131,1657828684016
ETWO,6.24,15,1657828798092
KBSF,3.05,137,1634068792953
OKYO,2.08,100,1657719383486
OVT,21.88,1,1657809020121
PHX,2.79,100,1657828703221
RTPYU,10.31,200,1635878379054
NULG,48.27,4,1657828794167
CEADW,0.24,100,1657823579084
FLDR,49.66,100,1657725562889
FINU,25.34,500,1585337815553
ACIW,26.02,100,1657828799307
SVOL,22.29,4,1657818815531
CERN,94.96,16,1654633514955
GIA,10.03,7,1657821179945
FGB,3.225,100,1657828013009
SUSA,80.69,100,1657828791016
DMAC,1.26,6,1657828721812
FSM,2.62,92,1657828787839
BOWL,11.17,74,1657828794382
AGBAU,10.7,100,1641326114686
LYLTV,50.0,1,1636125699765
FBGX,700.0,20,1648837608014
TPVG,12.81,6,1657828726918
EMFQ,20.105,19,1657825215920
KMED,22.07,80,1654706047167
UMAR,28.04,100,1656618885694
SCVL,20.22,2,1657828795482
VAM,11.025,100,1590090761603
MODN,24.68,2,1657828794722
HNST,3.39,71,1657828795556
NHTC,5.08,100,1657811533467
ENCP,10.01,100,1656440701512
CUE,2.72,35,1657828795986
MSTR,204.63,2,1657828799300
UG,13.74,390,1657817454765
DYN,9.82,100,1657828798430
CABA,1.48,700,1657822561750
PICC,9.82,500,1657208742706
ASCB,9.87,250,1657733773132
LMNX,36.99,100,1626206370275
CORV,0.4195,200,1590513658691
IEIH,34.08,100,1657569586404
KSET,19.46,1,1657727535292
AHAC,10.92,190,1630007993372
SAB,25.82,21,1578079641723
JSD,11.89,100,1657818297661
ESGL,34.855,1,1577479484658
TLND,65.96,100,1627588520579
SCHM,63.52,3,1657831585187
FMBIO,26.235,11,1644958268929
PHCF,0.67,100,1657306984385
SLT,36.97,100,1643643547409
BDCX,38.15,100,1647351197512
WINS,14.88,50,1603223995029
NSPR,2.01,100,1657654398320
HIBL,24.35,19,1657828796968
NEE-O,58.13,1,1657639381832
NDJI,21.11,100,1657807907733
CEW,16.115,38,1657738995538
EHAB,17.25,72,1657828790871
WPRT,1.03,2321,1657828785986
RKDA,1.0,100,1657823931451
IYY,92.47,200,1657828786868
USATP,22.0,100,1569354801063
EVN,11.24,68,1657828715757
KEM,27.2,3,1591991996295
EMEM,23.7,100,1579186946140
TMF,12.7,100,1657828794948
LEGAW,0.11,100,1657045765784
MDXH,6.84,67,1657812864438
BSM,13.46,94,1657828585017
FOUN,10.11,100,1657827428553
SPC,20.46,100,1657826232654
DVYL,28.7,100,1585252586580
CSSEP,22.51,15,1657823695767
ALJJ,2.06,100,1657806830463
RC-C,20.33,1,1657825458301
RBBN,3.19,2,1657828796483
DXD,52.61,12,1657828676890
ING,8.67,500,1657828727701
SLM,15.475,3,1657828795351
RTW,0.2413,100,1594065450069
PRMW,13.09,2,1657831115907
HLAL,35.235,1,1657828786390
GBL,20.89,1,1657828791311
AWI,78.35,1,1657828791497
DBX,21.47,1,1657829851141
CCAI,9.76,3,1655236775624
VT,84.1,11,1657828614038
LIAN,2.35,85,1657828788082
MEAC,9.91,100,1657298883406
WLTW,231.42,57,1641589196934
VOE,128.24,100,1657828791986
JWSM=,9.86,77,1657822360260
CARZ,46.69,85,1657307939599
HTUS,28.775,26,1657209812514
CENN,1.605,1,1657828790027
VMM,13.16,1000,1644604209443
LEE,17.8,10,1657825835424
TIBRU,11.65,100,1574354499023
IEV,40.815,25,1657828555525
MS-K,24.67,62,1657820703565
SBIGW,0.11,200,1656515432780
BLMT,32.89,100,1553889549839
BXS-A,26.65,40,1635443733113
SSAAW,0.0621,100,1657828205308
FBNC,33.35,10,1657828795465
PIFI,92.89,1,1657563896708
SEF,14.06,13,1657828198000
AFST,18.32,99,1549572344683
FATBP,18.75,100,1657742382885
ALOT,11.98,100,1657732796749
LGBT,26.72,1,1650480312179
CIC,9.025,100,1564603194826
RILYM,24.38,100,1657821320785
AKG,1.14,500,1588620002333
TDOC,39.16,84,1657828796521
OPHT,1.4,600,1555444768273
GMHIW,5.06,45,1606942781960
CMLF,11.66,58,1626983983448
MVIN,40.2,75,1600285625612
RDW,3.16,100,1657828740255
TGRW,23.115,100,1657294871045
VYGG,9.915,10,1657655733421
XSOE,27.645,100,1657827531909
NOG,22.46,49,1657828798075
AOA,58.79,5,1657828740049
FUD,17.29,5,1607027885030
WBIG,25.65,3,1657039222849
MITQ,1.185,1,1657742336321
VOYA,56.74,100,1657828799298
AEP-C,49.31,87,1601495507445
MXCT,4.88,10,1657828795317
LYRA,5.69,100,1657828770851
JNUG,29.23,12,1657827997954
DNR,0.2398,106,1595966363277
SDD,29.66,49,1657730947894
SHV,109.985,100,1657828785698
CO,2.51,69,1657828795410
NEV,12.52,62,1654286395920
AFL,54.29,1,1657828962502
EARS,3.07,200,1627070100857
SUP,3.98,100,1657828434374
HFXJ,20.29,128,1593182930920
FLNG,26.45,50,1657828767366
NFYS,9.69,100,1657825463795
BSTC,88.54,100,1606856395029
VPCBU,9.82,100,1657641293686
CII,17.795,100,1657828585812
BRLIW,0.18,100,1650570325084
EMP,24.4,100,1657825992401
RYI,21.73,5,1657828798002
HCP,32.42,100,1657828797284
FRLG,322.03,9,1628274321586
BWAQ,9.92,1449,1655127050876
GHSI,0.1468,100,1657822631302
CFXA,185.6,100,1642193980839
ELDN,3.04,100,1657828703482
PAH,11.255,1,1548968395171
ICF,59.92,1,1657828464692
BITQ,6.18,100,1657823340574
PYT,21.13,100,1657046798799
YAC=,10.28,1,1639083597230
GIA+,0.074,100,1655485864483
AACIW,0.1722,100,1657821633539
ISLEU,9.92,2,1616784206271
MNBD,25.42,1,1653409047030
NVVE,3.995,1,1657828798905
TTI,3.77,1,1657831796471
USAC,17.24,100,1657828525988
DWLV,30.79,100,1550263502614
TACA,10.1,200,1654782630353
HUGS+,0.2,100,1657223615595
CIA,3.99,100,1657828737820
ESACW,0.16,700,1655132472422
ALLY,33.145,63,1657828797351
SLVM,30.5,1,1657828798109
EGGF=,9.79,20,1653491763183
BBIGV,1.34,100,1655321943612
TWST,41.01,2,1657828795341
UTSL,34.94,20,1657827180311
ARCE,14.51,7,1657828788155
BRPM,9.72,100,1657829088279
WEC,100.1,86,1657828785678
PLMIU,9.83,100,1656357634527
DTE#,110.2,21,1625062334634
SINV,1.09,100,1657738187452
EQHA=,9.85,30,1657129104511
SWN,5.63,20,1657830859970
RXN,64.96,100,1633377597188
JGGCR,0.24,100,1657805501762
TRTL=,9.76,100,1652989974058
ARCO,6.245,100,1657828792620
HEPS,0.741,75,1657828790031
PTMC,34.51,400,1657828786405
MPRAU,9.97,50,1655480581212
IGNY,9.88,800,1655229628325
CHEAU,10.06,100,1656443597823
USA,6.245,100,1657828506048
IVR-C,20.775,100,1657810461423
AGM-F,22.5,1,1657817300948
HELE,125.53,1,1657828795167
HCI,66.05,16,1657828795120
SHUS,38.04,5,1657735207795
IOAC,10.05,10,1657655360014
AXDX,1.385,1,1657828784338
HHLA+,0.1,500,1656001757720
TDJ,25.255,200,1620754346276
GRBK,23.62,6,1657828798030
NBXG,9.82,5,1657827905453
FMCI,24.06,51,1602791980052
PLMI,9.8,4,1657137524505
GRVY,47.41,5,1657828787918
THOR,67.995,2,1579726788209
ATAC+,1.8,100,1621450841840
WULF,1.42,47,1657828659188
GJV,26.27,100,1571081549077
AGBAR,0.14,100,1654788596237
PRAY,21.61,100,1656611056965
USMF,35.98,19,1657828745097
GMBLZ,0.105,100,1657741849961
MNP,12.8,100,1657818834287
MELI,655.94,5,1657828799752
COLI,9.805,100,1657828794273
WQGA+,0.1999,100,1655308363293
BRID,15.01,69,1657828795136
SQM^#,3.535,100,1617199635931
EEH,29.995,2,1657724433437
TRCA+,0.07,300,1657806980854
NDP,25.82,100,1657654436734
CMG,1266.4,100,1657828793010
SHCAU,10.04,100,1657816737592
SPKAU,9.93,100,1648147212442
BPRAP,25.2,100,1582919303297
ROIVW,0.6534,100,1657565368108
ATR,99.29,97,1657828793080
REVS,18.75,1,1657828796227
CRTO,21.39,99,1657828771199
SCHB,44.22,37,1657828756124
DMYD=,17.76,100,1618934494517
CHRS,8.28,100,1657828799469
DUG,24.71,100,1657828763377
CAI-B,25.66,100,1636469944495
VCV,10.84,100,1657823128152
TENG,17.2,3,1655834350443
GROV+,0.2975,100,1657820163336
OSTR,9.82,100,1657820278918
BHTG,0.86,200,1639146878591
IPGP,92.17,9,1657828798467
JNJ,175.68,100,1657828798855
RGNX,30.42,51,1657828795388
MCAFR,0.192,100,1653316539997
DFIP,44.34,28,1657654470450
FPRX,37.995,1,1618516771466
CVY,20.31,24,1657827766099
SNAX,0.95,100,1657742334985
MSFT,254.07,400,1657828799840
CINF,111.06,28,1657828796613
RVNC,14.71,5,1657828798242
IGTAR,0.1593,100,1649439662484
CATO,11.6,7,1657828795379
VLU,132.155,1,1657813907649
ASLE,15.88,8,1657828795743
SCACW,0.011,11527,1551387571037
SF-A,25.255,100,1628706907607
CURI,1.7,100,1657828794039
VIAV,13.36,300,1657828797264
NATI,31.4,1,1657828799495
AIRTW,0.0223,100,1630352076042
MKFG+,0.306,100,1656356413136
HIPS,12.32,100,1657824820751
SLX,48.68,1,1657741441441
ADOCR,0.18,100,1655320612075
DBE,23.52,1,1657829068241
ATMR=,9.98,63,1640033856473
FOMX,3.0,300,1583528360635
AACIU,9.74,1,1647351002933
SFY,13.02,1,1657829182261
SNPS,305.16,100,1657828799930
LGV,9.79,60,1657828679522
ARI-C*,25.205,50,1559764656032
LOR,9.665,100,1575388133218
CIM-D,20.465,100,1657819606240
SCIX,21.14,27,1597262220453
REK,19.49,77,1657828794933
ABNB,91.05,100,1657828799013
CFIV,9.87,67,1657816627365
VELO,9.8,865,1657644964054
FIVG,31.63,100,1657821960461
PKD,14.595,252,1581109147052
SFTW=,10.39,24,1623094133184
RCM,22.75,3,1657830564953
UEUR,18.46,100,1597860584445
BRBS,14.38,1,1657828784093
GUT-C,24.98,100,1656600565779
EMNT,98.37,100,1657634347026
UMH,18.69,42,1657828799805
CCEP,49.48,200,1657828798716
PSTI,1.01,2,1657828792233
EVGN,0.7818,136,1657740395589
JHMT,71.715,31,1657643475388
JYNT,14.67,4,1657828795153
ESOA,1.93,3,1657825175785
VUSE,38.59,100,1657825301762
OTLKW,0.05,100,1644850494461
AFSI-C,9.34,100,1549465021538
AMAO,10.15,200,1657815759314
TMSR,1.835,100,1589565534143
XTJA,19.2,100,1656687089952
KALL,24.07,1,1657816232003
BCM,42.78,35,1657814473377
FLTW,34.44,25,1657811183009
WASH,47.85,24,1657828795426
PIN,22.855,14,1657819001594
MKD,0.4823,400,1657825395376
YELL,3.3,10,1657828791849
WDIV,59.14,93,1657819799034
FLBR,15.71,2,1657827576070
ZTO,26.01,1,1657829151663
GXGXW,1.66,100,1626465354907
BSCQ,19.3,63,1657824870624
ENER,9.84,10,1657033508078
PSA-B,25.08,6,1610735546303
MGU,22.55,100,1657827820993
QTRH,1.21,100,1576875563760
BWL.A,8.99,23,1626795065735
CVLT,57.78,25,1657828797966
BLX,13.145,58,1657828795210
MMV,12.64,100,1547736875322
KC,3.51,2,1657828798211
BFR,11.06,500,1560542399080
BLCN,25.15,5,1657827865040
FMAY,34.32,300,1657822175907
ARAY,2.09,78,1657828753030
BRDS,0.4451,100,1657828771571
ILTB,55.72,89,1657810920900
IXHL,3.65,100,1657734455434
FYX,75.79,100,1657828786977
ASML,456.98,200,1657828799404
CHS,4.97,21,1657828795126
DQ,70.22,6,1657828788498
HHGC,10.02,100,1657554951005
FCCO,18.2,58,1657828340197
FGP,0.3825,600,1578586379315
MRO,20.42,9,1657828796459
DTY,25.0,29,1639077175612
CCBG,27.95,5,1657828796475
MSG,236.34,47,1587153596898
OACB,9.41,1,1655323195771
PEI,3.9,13,1657826857751
KCCA,24.22,100,1657722692149
KAMN,28.195,5,1657828790830
SBBX,18.53,67,1596225594192
ZIMVV,36.6,15,1645714743982
PCXCW,0.1901,88,1646679742061
PRVB,4.465,60,1657828795080
RENE,9.99,500,1657809467990
FVAC=,13.29,100,1603816094829
OEUR,22.39,5,1657655986471
LIV,17.66,1,1657223967682
SPKE,11.39,75,1628539192786
RTTR,0.4737,100,1590167167454
MHI,9.68,1,1657821795449
ADXN,0.98,1,1657828784006
MLPG,11.12,200,1604946216333
TPB,26.98,10,1657828795123
HMA,9.95,917,1657553633405
LSXMB,37.15,1,1657565040125
BOLD,59.975,319,1579035587122
